id,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,calculated_host_listings_count,reviews_per_month,Amenity_TV,Amenity_Internet,Amenity_WirelessInternet,Amenity_Freeparkingonpremises,Amenity_Elevatorinbuilding,Amenity_Heating,Amenity_Family/kidfriendly,Amenity_Smokedetector,Amenity_Essentials,Amenity_CableTV,Amenity_Kitchen,Amenity_Petsallowed,Amenity_Gym,Amenity_Petsliveonthisproperty,Amenity_Cat(s),Amenity_Suitableforevents,Amenity_Washer,Amenity_Firstaidkit,Amenity_Shampoo,Amenity_24-hourcheck-in,Amenity_Hangers,Amenity_Hairdryer,Amenity_Iron,Amenity_Laptopfriendlyworkspace,Amenity_Privatelivingroom,Amenity_Privateentrance,Amenity_Dryer,Amenity_Carbonmonoxidedetector,Amenity_Lockonbedroomdoor,Amenity_Smokingallowed,Amenity_Breakfast,Amenity_Safetycard,Amenity_Dog(s),Amenity_Fireextinguisher,Amenity_Buzzer/wirelessintercom,Amenity_Hottub,Amenity_Indoorfireplace,Amenity_Otherpet(s),Amenity_Wheelchairaccessible,Amenity_SelfCheck-In,Amenity_Smartlock,Amenity_Keypad,Amenity_Lockbox,Amenity_Airconditioning,Amenity_DoormanEntry,Amenity_Doorman,Amenity_Pool,Amenity_Freeparkingonstreet,Amenity_Paidparkingoffpremises,house_rules_allow,house_rules_ani,house_rules_apart,house_rules_check,house_rules_clean,house_rules_flat,house_rules_guest,house_rules_home,house_rules_hous,house_rules_leav,house_rules_loud,house_rules_make,house_rules_music,house_rules_neighbour,house_rules_nois,house_rules_onli,house_rules_parti,house_rules_pet,house_rules_pleas,house_rules_respect,house_rules_shoe,house_rules_smoke,house_rules_stay,house_rules_thi,house_rules_time,house_rules_treat,house_rules_use,experiences_offered,host_location,host_response_time,host_is_superhost,neighbourhood_cleansed,zipcode,property_type,room_type,bed_type,first_review,last_review,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,host_response_rate_binned,host_verification_binned,perceived_quality
16046708,0.3333333333333333,0.25,0.3,0.2,0.08977195312838203,0.1492985971943888,0.09319899244332494,0.06666666666666668,0.2,0.00558659217877095,0.001408908637693725,0.7666666666666667,0.6666666666666666,0.6555555555555556,0.3863013698630137,0.002881844380403458,0.0,1.67,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6109604561776105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058117053610573,0.0,0.0,0.0,0.0,0.0,0.3585486822769852,0.0,0.0,0.0,0.0,0.0,0,0,1,0,22,175,1,0,0,817,9,0,1,0,0,0,0,1
4119085,0.26666666666666666,0.125,0.2,0.06666666666666668,0.09660720754794362,0.1492985971943888,0.0654911838790932,0.2,0.075,0.0,0.12181640836674976,0.0,0.0,0.0,0.16986301369863013,0.1440922190201729,0.014084507042253518,1.83,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14005043692659838,0.0,0.0,0.8682991091323242,0.0,0.0,0.110015420387669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3230026024399101,0.0,0.0,0.0,0.1495371744683852,0.0,0.29605251517705866,0.0,0.0,1,0,1,0,22,175,0,0,0,953,0,1,0,0,0,1,1,0
319056,0.2,0.125,0.1,0.0,0.106860089177286,0.09919839679358718,0.04282115869017632,0.0,0.05,0.00558659217877095,0.001408908637693725,0.9,0.95,0.9666666666666668,0.4876712328767123,0.10951008645533143,0.0,0.71,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4996676710374876,0.20018013583752184,0.2401010389987361,0.0,0.2550330701635537,0.0,0.0,0.2956850481973036,0.2302456330833592,0.0,0.0,0.0,0.0,0.5877240172736866,0.0,0.2816776216237145,0.14955017099760187,0.0,0.0,0.0,0.0,0.0,1,0,2,0,22,175,0,0,0,1048,41,0,0,0,0,0,1,1
1367599,0.26666666666666666,0.125,0.2,0.06666666666666668,0.14559319755480166,0.3987975951903808,0.14105793450881612,0.06666666666666668,0.05,0.00558659217877095,0.039449441855424296,0.0,0.0,0.0,0.16986301369863013,0.3198847262247839,0.0014084507042253524,2.95,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21490509499612545,0.0,0.0,0.0,0.4558636851593237,0.0,0.0,0.2024831396471058,0.21090783496670468,0.2150756905338873,0.0,0.2443600840416409,0.0,0.1941718322884872,0.1963486123857418,0.0,0.0,0.18849352517441964,0.4956421878049946,0.17033698794450744,0.2375456992295624,0.1261193549375493,0.0,0.2101514249302809,0.2271438607910703,0.0,0.0,4,0,1,1,22,175,0,0,0,531,21,0,1,0,0,0,1,1
6479219,0.2,0.25,0.2,0.06666666666666668,0.1695165880232672,0.1993987975951904,0.11838790931989925,0.06666666666666668,0.0,0.0223463687150838,0.12181640836674976,0.1,0.43333333333333335,0.6222222222222222,0.15616438356164386,0.0893371757925072,0.0,2.0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4957727901331136,0.2391224363217689,0.0,0.0,0.18178405399276265,0.0,0.0,0.23159613316568425,0.0,0.0,0.0,0.2090866030283604,0.21143058645124174,0.0,0.0,0.0,0.5337135677420062,0.1834209512247134,0.2557921132562269,0.13580686338089307,0.2470878509730527,0.0,0.0,0.24188541954977186,0.0,0,0,1,0,22,176,0,0,0,88,57,0,0,0,0,0,0,0
15715987,0.06666666666666668,0.125,0.1,0.0,0.10002483475772443,0.0841683366733467,0.12090680100755667,0.0,0.0,0.00558659217877095,0.12181640836674976,0.0,0.0,0.0,0.12602739726027398,0.0345821325648415,0.0,3.75,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29817238436506033,0.0,0.0,0.347653747335355,0.35983948603981475,0.3672000596488543,0.2859333291201185,0.2891388094034054,0.0,0.2345939381612989,0.0,0.3649360958825952,0.25083464198300365,0.0,0.0,0.0,0.0,0.0,0.33078687144819896,0.0,0,0,1,0,22,176,0,0,0,267,185,0,1,0,0,0,0,0
13161978,0.2,0.125,0.2,0.2,0.1866047240721712,0.1993987975951904,0.23173803526448364,0.0,0.0,0.00558659217877095,0.12181640836674976,0.9,0.7833333333333333,0.8555555555555555,0.9643835616438357,0.0,0.11830985915492954,0.39,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2751200342673411,0.29162802507899904,0.0,0.5685724988348049,0.0,0.1348626197102048,0.3241772773924461,0.0,0.0,0.1376692147545919,0.0,0.0,0.0,0.12428872650488842,0.12568207600867745,0.15891612836950464,0.20394531766938984,0.12065406151979136,0.2379441533756596,0.21806424813303504,0.0,0.0,0.0,0.26903441832866665,0.2907880186162273,0.0,0.0,0,0,1,0,22,21,0,0,0,65,41,0,0,0,0,1,1,0
6084934,0.2,0.125,0.2,0.06666666666666668,0.17521263337290185,0.1492985971943888,0.04282115869017632,0.0,0.0,0.01675977653631285,0.016148260539720388,0.0,0.03333333333333333,0.022222222222222227,0.5041095890410959,0.1181556195965418,0.008450704225352112,1.93,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15689955586235288,0.0,0.4588487638588402,0.0,0.0,0.34882292831605066,0.0,0.0,0.0,0.0,0.0,0.0,0.1337378050825661,0.0,0.0,0.0,0.0,0.3413785486912317,0.0,0.0,0.08686597591929412,0.0,0.2894878209048641,0.6257904871607651,0.0,0.1605464477838937,0,1,0,0,22,176,0,0,0,869,91,0,0,0,0,0,1,0
9271445,0.06666666666666668,0.125,0.1,0.0,0.12394822522618995,0.3997995991983968,0.09319899244332494,0.0,0.0,0.0111731843575419,0.12181640836674976,0.16666666666666666,0.4666666666666667,0.6444444444444445,0.16164383561643836,0.01729106628242075,0.0,0.66,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6031765952870081,0.0,0.0,0.0,0.0,0.0,0.0,0.5584489044005447,0.5694846934482124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,22,23,0,0,0,598,57,0,0,0,0,0,1,0
10540797,0.13333333333333333,0.125,0.1,0.13333333333333333,0.09774641661787056,0.0,0.20654911838790926,0.0,0.1,0.00558659217877095,0.12181640836674976,0.5,0.25,0.16666666666666666,0.21095890410958906,0.005763688760806916,0.009859154929577466,0.44,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3419544643380554,0.0,0.7325955485447869,0.0,0.0,0.0,0.0,0.32218879481085394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999286844891812,0.19716500769473905,0.2710382155926643,0.0,0.2006796370328414,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,174,0,0,0,572,217,0,2,0,0,0,0,1
5822185,0.06666666666666668,0.125,0.1,0.0,0.14103636127509392,0.249498997995992,0.08060453400503778,0.06666666666666668,0.0,0.00558659217877095,0.12181640836674976,0.26666666666666666,0.5333333333333333,0.6888888888888889,0.6465753424657534,0.054755043227665716,0.0,0.95,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3024617646306025,0.0,0.3239936387470656,0.0,0.3207958718865748,0.0,0.4751924937509746,0.28497885416217106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26528958862853275,0.0,0.0,0.0,0.17750292355410285,0.3229499219005445,0.2957713535139516,0.0,0.316150215580606,0.0,0,0,1,0,22,174,0,0,0,10,161,0,1,0,0,0,1,0
9446334,0.06666666666666668,0.125,0.1,0.0,0.0954679984780167,0.249498997995992,0.20654911838790926,0.0,0.1,0.01675977653631285,0.12181640836674976,0.13333333333333333,0.45,0.6333333333333333,0.1589041095890411,0.005763688760806916,0.007042253521126761,0.52,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3090662118131029,0.6552221411990587,0.0,0.0,0.1639003280470077,0.1515028852770539,0.4855686275090115,0.0,0.0,0.15465577707125616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135541178718927,0.0,0.0,0.0,0.09068940703235373,0.0,0.0,0.16333370921839846,0.0,0.33522589245297635,0,0,1,0,22,176,0,0,0,1049,22,0,2,0,0,0,1,0
2799453,0.2,0.125,0.2,0.06666666666666668,0.11255613452692063,0.5,0.11838790931989925,0.0,0.05,0.00558659217877095,0.12181640836674976,0.4,0.2,0.13333333333333333,0.4328767123287671,0.07492795389048991,0.0,0.84,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5014198216289518,0.2573333980258538,0.23786866532618364,0.19059300609789911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17985784577589467,0.21280782355827516,0.2797882185948871,0.0,0.2681873724940666,0.14238783750263165,0.0,0.0,0.0,0.2536067836020314,0.5263248648680711,3,1,0,0,22,176,0,0,0,1050,172,0,0,0,0,0,0,0
3330074,0.3333333333333333,0.25,0.3,0.13333333333333333,0.2139457417504175,0.249498997995992,0.35768261964735515,0.3333333333333333,0.225,0.0111731843575419,0.00964560528882627,0.0,0.0,0.0,0.16986301369863013,0.1642651296829971,0.0,1.86,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311190979647788,0.0,0.0,0.0,0.5560944569029731,0.0,0.0,0.0,0.0,0.0,1,0,1,0,22,183,0,0,0,722,127,1,0,0,0,0,0,0
8441431,0.3333333333333333,0.25,0.2,0.06666666666666668,0.1866047240721712,0.4198396793587174,0.11335012594458438,0.2,0.175,0.0,0.12181640836674976,0.0,0.0,0.0,0.16986301369863013,0.2219020172910663,0.0,5.05,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.5835541649573829,0.09982850678750294,0.3691098606433272,0.0,0.08868260464112812,0.0,0.18839566064390564,0.0,0.10702367002460407,0.0,0.085042457684597,0.08599583350192161,0.0,0.06977306605192637,0.08255549968056078,0.4341580267984785,0.1492067713289162,0.0,0.11047431317998788,0.20099765175202225,0.0,0.3979335610520667,0.0,0.102089790419732,0,0,1,1,22,176,0,0,0,965,169,0,0,0,0,0,1,1
3724545,0.4666666666666667,0.125,0.3,0.2,0.21508495082034446,0.1492985971943888,0.08060453400503778,0.26666666666666666,0.05,0.0,0.12181640836674976,0.16666666666666666,0.08333333333333333,0.05555555555555555,0.0136986301369863,0.16714697406340054,0.014084507042253518,1.97,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14489369993231127,0.0,0.0,0.8983268694552581,0.0,0.0,0.11382000413131567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33417276791369666,0.0,0.0,0.0,0.15470851045972633,0.0,0.1531453426337863,0.0,0.0,1,0,1,0,22,175,1,0,0,775,14,1,0,0,0,1,1,0
11588870,0.3333333333333333,0.125,0.2,0.13333333333333333,0.14673240662472858,0.249498997995992,0.11838790931989925,0.0,0.0,0.00558659217877095,0.12181640836674976,0.0,0.03333333333333333,0.2888888888888889,0.15342465753424658,0.04899135446685879,0.008450704225352112,1.71,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.340733100415433,0.3149600030545923,0.0,0.605380162534303,0.0,0.32151456343353674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704653492819025,0.2546351109212551,0.0,0.0,0.0,0.0,0.0,0.33579871997191857,0.0,0,0,2,0,22,176,0,0,0,402,15,0,0,0,0,1,0,0
709223,0.0,0.375,0.1,0.0,0.03622912684181626,0.0841683366733467,0.05037783375314862,0.0,0.0,0.0335195530726257,0.002492684512842744,0.6666666666666666,0.43333333333333335,0.6222222222222222,0.4027397260273973,0.09798270893371758,0.0,0.77,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14818552860238035,0.3141541703183022,0.15873467074484196,0.0,0.0,0.0,0.0,0.13962010106003742,0.7271463017544607,0.14830316094581505,0.0,0.0,0.17194251421572096,0.0,0.0,0.0,0.10984930554149204,0.0,0.25632360972705504,0.0,0.0,0.26089279007669297,0.0,0.2898153716681179,0.15662463973093374,0.0,0.0,0,0,0,0,22,174,1,1,0,1051,49,0,1,0,0,0,2,1
12243460,0.2,0.125,0.1,0.06666666666666668,0.11825217987655533,0.094188376753507,0.10579345088161207,0.06666666666666668,0.025,0.0,0.12181640836674976,0.03333333333333333,0.3333333333333333,0.5555555555555556,0.8767123287671232,0.01729106628242075,0.02676056338028169,0.89,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3267625722868653,0.0,0.3500243904576524,0.6752987391325216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2422277126599741,0.0,0.18840562647429274,0.25899689505894463,0.0,0.19176411259722245,0.0,0.0,0.0,0.34155079997742466,0.0,0,0,2,0,22,174,0,0,0,211,1,0,0,0,0,1,1,1
9228235,0.2,0.125,0.2,0.2,0.14673240662472858,0.1993987975951904,0.06801007556675064,0.0,0.0,0.0111731843575419,0.12181640836674976,0.2,0.1,0.1,0.252054794520548,0.02017291066282421,0.002816901408450705,0.88,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7840450262296851,0.0,0.0,0.0,0.0,0.6207039526573781,0.0,0.0,0.0,0.0,0.0,0,0,1,0,22,174,0,0,0,961,1,0,1,0,0,0,1,1
3590493,0.13333333333333333,0.125,0.1,0.06666666666666668,0.12394822522618995,0.1993987975951904,0.06801007556675064,0.0,0.0,0.0,0.12181640836674976,0.6,0.7166666666666667,0.7222222222222222,0.9095890410958904,0.5677233429394812,0.009859154929577466,6.88,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.7476094854634818,0.0,0.0,0.18944755548871492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2203439018932204,0.0,0.17877691272788593,0.21152886345305086,0.0,0.0,0.0,0.14153209657830815,0.0,0.0,0.509805126399043,0.0,0.0,0,0,1,0,22,174,0,0,0,1052,23,0,0,0,0,0,0,0
15781334,0.06666666666666668,0.125,0.1,0.0,0.10116404382765136,0.2995991983967936,0.11838790931989925,0.06666666666666668,0.25,0.0,0.12181640836674976,0.36666666666666653,0.5166666666666667,0.6777777777777778,0.16712328767123288,0.01729106628242075,0.0,2.5,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6777832020018139,0.0,0.0,0.0,0.0,0.4325266249207301,0.5945844345581631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,22,174,0,0,0,643,11,1,0,0,0,0,2,1
3853766,0.4666666666666667,0.1875,0.2,0.4,0.1866047240721712,0.1492985971943888,0.1309823677581864,0.3333333333333333,0.05,0.0,0.0031429500379321555,0.3333333333333333,0.3,0.4666666666666667,0.7808219178082192,0.02881844380403458,0.0,0.61,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.518662386283063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4779967022413591,0.4833553255582904,0.0,0.0,0.0,0.3050330839316684,0.4193219868586896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,22,175,0,0,0,319,144,0,0,0,0,0,1,0
5950829,0.2,0.125,0.1,0.06666666666666668,0.14673240662472858,0.3997995991983968,0.14357682619647355,0.0,0.0,0.0,0.12181640836674976,0.4,0.3,0.5,0.8767123287671232,0.1873198847262248,0.0,3.34,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.7758921712970214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4176350408569612,0.0,0.26687910551624483,0.14169324362926694,0.0,0.0,0.0,0.2523696433994461,0.26187867803145143,4,0,0,1,22,176,0,0,0,255,1,0,1,0,0,0,1,1
2542253,0.06666666666666668,0.125,0.1,0.0,0.10002483475772443,0.09919839679358718,0.11838790931989925,0.0,0.055,0.00558659217877095,0.12181640836674976,0.7333333333333333,0.7666666666666667,0.7333333333333333,0.8767123287671232,0.2132564841498559,0.0,2.15,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.30665918207882176,0.0,0.0,0.0,0.2836274781351034,0.4545147936623588,0.27257818000284634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16680554948917378,0.2293037644615773,0.0,0.0,0.0,0.0,0.0,0.6047862787842474,0.31378700909938195,0,1,1,0,22,184,0,0,0,866,28,1,0,0,0,0,1,0
9248923,0.06666666666666668,0.125,0.1,0.0,0.060152517310281824,0.07414829659318638,0.04282115869017632,0.0,0.05,0.0,0.12181640836674976,0.5,0.45,0.5555555555555556,0.8684931506849315,0.11239193083573487,0.0,2.81,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,22,174,1,1,0,316,10,1,0,0,0,0,2,0
3981799,0.2,0.25,0.3,0.13333333333333333,0.28343749501596033,0.000501002004008016,0.2947103274559194,0.0,0.0,0.00558659217877095,0.12181640836674976,0.9333333333333332,0.9666666666666668,0.9777777777777776,0.9506849315068492,0.02017291066282421,0.0,0.4,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2349447129454487,0.0,0.0,0.0,0.4983723752754336,0.0,0.0,0.0,0.0,0.2351312162931239,0.0,0.0,0.0,0.21227810071200456,0.0,0.0,0.0,0.20607029891486828,0.4063951282993015,0.0,0.0,0.13787981919740852,0.5017187993288694,0.2297477693872825,0.0,0.0,0.2548306740235761,0,1,2,0,22,174,0,0,0,1047,181,0,0,0,0,0,0,0
15907786,0.06666666666666668,0.125,0.1,0.0,0.0669877717298434,0.0841683366733467,0.12090680100755667,0.06666666666666668,0.075,0.00558659217877095,0.12181640836674976,0.1,0.05,0.03333333333333333,0.00821917808219178,0.0,0.0,1.45,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4261230951869815,0.2555513249796039,0.0,0.0,0.2979597723473316,0.30840366935144603,0.3147121151936237,0.2450617325547263,0.24780901827447635,0.0,0.20106084558087,0.0,0.3127717646765719,0.21498008692535547,0.0,0.0,0.2896014186258844,0.0,0.0,0.2835038645998456,0.0,0,0,1,0,22,174,0,0,0,332,2,0,1,0,0,0,0,0
15907683,0.06666666666666668,0.125,0.1,0.0,0.08407590777874738,0.249498997995992,0.1309823677581864,0.06666666666666668,0.1,0.00558659217877095,0.12181640836674976,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15538202550293312,0.0,0.4544107848874472,0.0,0.14371202499846755,0.34544911772192954,0.0,0.14385989539988955,0.1467027829864574,0.16103318757200474,0.0,0.17008703785046722,0.13244429486005788,0.0,0.0,0.0,0.12857113069995374,0.16903837001753708,0.11618658582455013,0.1620295398189133,0.0,0.0,0.14334394932924446,0.6197378501237574,0.0,0.15899364473566333,0,0,1,0,22,175,0,0,0,196,39,0,0,0,0,0,1,0
15646165,0.06666666666666668,0.125,0.1,0.0,0.0954679984780167,0.8006012024048096,0.04282115869017632,0.06666666666666668,0.05,0.0,0.12181640836674976,0.0,0.0,0.08888888888888889,0.03287671232876712,0.0,0.0,0.72,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.28210687317033345,0.0,0.0,0.0,0.0,0.0,0.2732276484411324,0.0,0.31042992803993985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8656763968218749,0.0,0.0,0,0,1,0,22,176,0,0,0,221,24,0,1,0,0,0,2,0
1750061,0.3333333333333333,0.125,0.2,0.13333333333333333,0.12394822522618995,0.0841683366733467,0.15869017632241816,0.06666666666666668,0.075,0.00558659217877095,0.12181640836674976,0.7,0.7,0.7666666666666667,0.8383561643835616,0.2132564841498559,0.0,1.88,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.16544836209315164,0.2651320268860685,0.15900297714568168,0.0,0.16889147000660013,0.3707786752947299,0.1918874871552558,0.3916251521184224,0.4574291884081237,0.15418574594491016,0.0,0.12509922629960166,0.0,0.3892105959900829,0.13375972067801695,0.0,0.19807429839060087,0.1801888045417242,0.0,0.0,0.17639493165327727,0.0,1,0,1,0,22,174,1,0,0,1053,5,0,1,0,0,0,1,0
